date,stock_id,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,trust_buy,trust_sell,trust_net,dealer_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,total_net
2026-01-26,048005,華新元大58購06,0,0,0,0,0,0,0,0,0,-201000,0,0,0,17000,218000,-201000,-201000
2026-01-26,06415U,矽統群益54售01,0,0,0,0,0,0,0,0,0,-201000,0,0,0,0,201000,-201000,-201000
2026-01-26,053803,至上元大57購05,0,0,0,0,0,0,0,0,0,-201000,0,0,0,111000,312000,-201000,-201000
2026-01-26,038338,A50正2凱基53購02,0,0,0,0,0,0,0,0,0,-201000,0,0,0,0,201000,-201000,-201000
2026-01-26,07049U,旺宏群益57售01,0,0,0,0,0,0,0,0,0,-201000,0,0,0,0,201000,-201000,-201000
2026-01-26,049360,天鈺群益56購01,0,0,0,0,0,0,0,0,0,-201000,0,0,0,28000,229000,-201000,-201000
2026-01-26,034059,世芯群益58購03,0,0,0,0,0,0,0,0,0,-201000,0,0,0,39000,240000,-201000,-201000
2026-01-26,035026,漢唐凱基54購08,0,0,0,0,0,0,0,0,0,-201000,0,0,0,0,201000,-201000,-201000
2026-01-26,043825,奇鋐兆豐55購02,0,0,0,0,0,0,0,0,0,-201000,0,0,0,0,201000,-201000,-201000
2026-01-26,033952,威盛統一64購01,0,0,0,0,0,0,0,0,0,-201000,0,0,0,0,201000,-201000,-201000
2026-01-26,032626,華晶科元大54購01,0,0,0,0,0,0,0,0,0,-201000,0,0,0,0,201000,-201000,-201000
2026-01-26,044798,金像電統一6B購02,0,0,0,0,0,0,0,0,0,-201000,0,0,0,0,201000,-201000,-201000
2026-01-26,039679,鴻海元大54購55,0,5000,-5000,0,0,0,0,0,0,-196000,0,0,0,5000,201000,-196000,-201000
2026-01-26,041439,台積電中信5A購06,0,0,0,0,0,0,0,0,0,-201000,0,0,0,1000,202000,-201000,-201000
2026-01-26,046820,台泥凱基56購03,0,0,0,0,0,0,0,0,0,-201000,0,0,0,6000,207000,-201000,-201000
2026-01-26,038906,正新群益57購01,0,0,0,0,0,0,0,0,0,-201000,0,0,0,69000,270000,-201000,-201000
2026-01-26,052755,國喬永豐59購01,0,0,0,0,0,0,0,0,0,-201000,0,0,0,0,201000,-201000,-201000
2026-01-26,052883,康舒元大57購07,0,0,0,0,0,0,0,0,0,-202000,0,0,0,0,202000,-202000,-202000
2026-01-26,034001,盟立元大53購04,0,0,0,0,0,0,0,0,0,-202000,0,0,0,0,202000,-202000,-202000
2026-01-26,044322,至上富邦55購01,0,0,0,0,0,0,0,0,0,-202000,0,0,0,100000,302000,-202000,-202000
2026-01-26,045850,宏碁凱基55購01,0,0,0,0,0,0,0,0,0,-203000,0,0,0,0,203000,-203000,-203000
2026-01-26,053121,可寧衛元大5A購02,0,0,0,0,0,0,0,0,0,-203000,0,0,0,0,203000,-203000,-203000
2026-01-26,031404,光寶科兆豐58購01,0,0,0,0,0,0,0,0,0,-203000,0,0,0,68000,271000,-203000,-203000
2026-01-26,047453,亞航群益56購01,0,0,0,0,0,0,0,0,0,-203000,0,0,0,34000,237000,-203000,-203000
2026-01-26,050491,長榮太中信58購01,0,0,0,0,0,0,0,0,0,-203000,0,0,0,166000,369000,-203000,-203000
2026-01-26,042914,貿聯富邦55購01,0,0,0,0,0,0,0,0,0,-203000,0,0,0,0,203000,-203000,-203000
2026-01-26,039164,鴻海元大5A購01,0,0,0,0,0,0,0,0,0,-203000,0,0,0,52000,255000,-203000,-203000
2026-01-26,051289,昇陽半統一5C購02,0,0,0,0,0,0,0,0,0,-203000,0,0,0,0,203000,-203000,-203000
2026-01-26,3338,泰碩,86000,291000,-205000,0,0,0,0,0,0,1524,6000,4476,1524,0,0,0,-203476
2026-01-26,044129,金像電元大5A購04,0,0,0,0,0,0,0,0,0,-204000,0,0,0,156000,360000,-204000,-204000
2026-01-26,035862,川湖群益55購02,0,0,0,0,0,0,0,0,0,-204000,0,0,0,0,204000,-204000,-204000
2026-01-26,030358,光寶科元大52購01,0,0,0,0,0,0,0,0,0,-204000,0,0,0,8000,212000,-204000,-204000
2026-01-26,051954,菱生永豐57購01,0,0,0,0,0,0,0,0,0,-204000,0,0,0,77000,281000,-204000,-204000
2026-01-26,051402,達明凱基57購01,0,0,0,0,0,0,0,0,0,-204000,0,0,0,18000,222000,-204000,-204000
2026-01-26,039242,嘉晶凱基56購02,0,0,0,0,0,0,0,0,0,-204000,0,0,0,35000,239000,-204000,-204000
2026-01-26,050269,晶豪科永豐5C購02,0,0,0,0,0,0,0,0,0,-204000,0,0,0,126000,330000,-204000,-204000
2026-01-26,076314,AES統一56購01,0,0,0,0,0,0,0,0,0,-204000,0,0,0,0,204000,-204000,-204000
2026-01-26,080509,聯鈞統一65購01,0,0,0,0,0,0,0,0,0,-205000,0,0,0,11000,216000,-205000,-205000
2026-01-26,043263,光寶科富邦56購02,0,0,0,0,0,0,0,0,0,-205000,0,0,0,55000,260000,-205000,-205000
2026-01-26,036203,牧德凱基53購01,0,0,0,0,0,0,0,0,0,-205000,0,0,0,0,205000,-205000,-205000
2026-01-26,036012,長榮太元大57購01,0,0,0,0,0,0,0,0,0,-205000,0,0,0,474000,679000,-205000,-205000
2026-01-26,039542,台勝科群益55購01,0,0,0,0,0,0,0,0,0,-205000,0,0,0,340000,545000,-205000,-205000
2026-01-26,033184,緯穎元大54購16,0,0,0,0,0,0,0,0,0,-205000,0,0,0,23000,228000,-205000,-205000
2026-01-26,041208,晶豪科統一6A購01,0,0,0,0,0,0,0,0,0,-206000,0,0,0,61000,267000,-206000,-206000
2026-01-26,046532,玉晶光元大56購01,0,0,0,0,0,0,0,0,0,-206000,0,0,0,10000,216000,-206000,-206000
2026-01-26,030289,乙盛國票53購01,0,0,0,0,0,0,0,0,0,-206000,0,0,0,9000,215000,-206000,-206000
2026-01-26,033626,永豐金富邦52購01,0,0,0,0,0,0,0,0,0,-206000,0,0,0,84000,290000,-206000,-206000
2026-01-26,043618,永豐金富邦56購01,0,0,0,0,0,0,0,0,0,-206000,0,0,0,0,206000,-206000,-206000
2026-01-26,087489,矽統統一61購01,0,0,0,0,0,0,0,0,0,-206000,0,0,0,3000,209000,-206000,-206000
2026-01-26,080908,東陽元富55購01,0,0,0,0,0,0,0,0,0,-206000,0,0,0,0,206000,-206000,-206000
2026-01-26,050830,億光元大57購01,0,0,0,0,0,0,0,0,0,-207000,0,0,0,6000,213000,-207000,-207000
2026-01-26,038491,上銀元大53購02,0,0,0,0,0,0,0,0,0,-207000,0,0,0,7000,214000,-207000,-207000
2026-01-26,035170,亞光元大59購01,0,0,0,0,0,0,0,0,0,-207000,0,0,0,213000,420000,-207000,-207000
2026-01-26,034126,龍德船元富53購02,0,0,0,0,0,0,0,0,0,-207000,0,0,0,107000,314000,-207000,-207000
2026-01-26,044465,定穎控元大55購05,0,0,0,0,0,0,0,0,0,-207000,0,0,0,388000,595000,-207000,-207000
2026-01-26,044603,上品凱基56購01,0,0,0,0,0,0,0,0,0,-207000,0,0,0,0,207000,-207000,-207000
2026-01-26,045018,長榮富邦57購01,0,0,0,0,0,0,0,0,0,-207000,0,0,0,0,207000,-207000,-207000
2026-01-26,045796,台塑化元大55購04,0,0,0,0,0,0,0,0,0,-207000,0,0,0,0,207000,-207000,-207000
2026-01-26,052660,文曄統一5B購02,0,0,0,0,0,0,0,0,0,-207000,0,0,0,7000,214000,-207000,-207000
2026-01-26,052788,瑞昱統一61購01,0,0,0,0,0,0,0,0,0,-207000,0,0,0,0,207000,-207000,-207000
2026-01-26,081102,上銀統一57購01,0,0,0,0,0,0,0,0,0,-208000,0,0,0,0,208000,-208000,-208000
2026-01-26,041819,華新科群益55購03,0,0,0,0,0,0,0,0,0,-208000,0,0,0,245000,453000,-208000,-208000
2026-01-26,049608,嘉澤元大56購04,0,0,0,0,0,0,0,0,0,-208000,0,0,0,0,208000,-208000,-208000
2026-01-26,038357,文曄凱基53購01,0,0,0,0,0,0,0,0,0,-208000,0,0,0,0,208000,-208000,-208000
2026-01-26,040687,聯鈞元大58購02,0,0,0,0,0,0,0,0,0,-209000,0,0,0,0,209000,-209000,-209000
2026-01-26,042930,臺指反元大5B購01,0,0,0,0,0,0,0,0,0,-209000,0,0,0,101000,310000,-209000,-209000
2026-01-26,043062,京元電元大55購02,0,0,0,0,0,0,0,0,0,-209000,0,0,0,242000,451000,-209000,-209000
2026-01-26,03706B,臺股指凱基61熊04,0,0,0,0,0,0,0,0,0,-209000,0,0,0,85000,294000,-209000,-209000
2026-01-26,046385,金像電富邦58購01,0,0,0,0,0,0,0,0,0,-210000,0,0,0,15000,225000,-210000,-210000
2026-01-26,045144,南茂元大55購03,0,0,0,0,0,0,0,0,0,-210000,0,0,0,119000,329000,-210000,-210000
2026-01-26,040075,技嘉元大59購02,0,0,0,0,0,0,0,0,0,-210000,0,0,0,0,210000,-210000,-210000
2026-01-26,2528,皇普,119000,329000,-210000,0,0,0,0,0,0,0,0,0,0,0,0,0,-210000
2026-01-26,051242,京元電統一61購02,0,0,0,0,0,0,0,0,0,-210000,0,0,0,135000,345000,-210000,-210000
2026-01-26,080084,精銳統一56購03,0,0,0,0,0,0,0,0,0,-210000,0,0,0,241000,451000,-210000,-210000
2026-01-26,08009U,T50正2元大5A售03,0,0,0,0,0,0,0,0,0,-210000,0,0,0,0,210000,-210000,-210000
2026-01-26,049461,至上永豐56購02,0,0,0,0,0,0,0,0,0,-210000,0,0,0,290000,500000,-210000,-210000
2026-01-26,048344,新日興元大56購04,0,0,0,0,0,0,0,0,0,-211000,0,0,0,8000,219000,-211000,-211000
2026-01-26,053815,台玻富邦57購02,0,0,0,0,0,0,0,0,0,-211000,0,0,0,0,211000,-211000,-211000
2026-01-26,057918,鴻海元大55購01,0,0,0,0,0,0,0,0,0,-211000,0,0,0,100000,311000,-211000,-211000
2026-01-26,052387,宏達電元大61購06,0,0,0,0,0,0,0,0,0,-211000,0,0,0,100000,311000,-211000,-211000
2026-01-26,037022,光寶科統一5B購01,0,0,0,0,0,0,0,0,0,-212000,0,0,0,8000,220000,-212000,-212000
2026-01-26,053349,華通元大57購19,0,0,0,0,0,0,0,0,0,-212000,0,0,0,14000,226000,-212000,-212000
2026-01-26,052456,敬鵬永豐59購01,0,0,0,0,0,0,0,0,0,-212000,0,0,0,307000,519000,-212000,-212000
2026-01-26,049543,志聖國泰57購01,0,0,0,0,0,0,0,0,0,-212000,0,0,0,0,212000,-212000,-212000
2026-01-26,07744U,道瓊銀富邦5C售02,0,0,0,0,0,0,0,0,0,-212000,0,0,0,498000,710000,-212000,-212000
2026-01-26,042245,華新科群益55購04,0,0,0,0,0,0,0,0,0,-212000,0,0,0,5000,217000,-212000,-212000
2026-01-26,050583,全新群益56購04,0,0,0,0,0,0,0,0,0,-212000,0,0,0,255000,467000,-212000,-212000
2026-01-26,051221,華新統一61購01,0,0,0,0,0,0,0,0,0,-212000,0,0,0,2000,214000,-212000,-212000
2026-01-26,00636,國泰中國A50,0,76000,-76000,0,0,0,0,0,0,-136554,0,0,0,884827,1021381,-136554,-212554
2026-01-26,038584,大銀國票55購01,0,0,0,0,0,0,0,0,0,-213000,0,0,0,25000,238000,-213000,-213000
2026-01-26,045154,奇鋐群益55購04,0,0,0,0,0,0,0,0,0,-213000,0,0,0,9000,222000,-213000,-213000
2026-01-26,042396,T50反1群益54購04,0,0,0,0,0,0,0,0,0,-213000,0,0,0,0,213000,-213000,-213000
2026-01-26,039309,事欣科群益55購01,0,0,0,0,0,0,0,0,0,-213000,0,0,0,705000,918000,-213000,-213000
2026-01-26,049054,台塑富邦59購01,0,0,0,0,0,0,0,0,0,-213000,0,0,0,72000,285000,-213000,-213000
2026-01-26,040311,國喬群益56購02,0,0,0,0,0,0,0,0,0,-213000,0,0,0,135000,348000,-213000,-213000
2026-01-26,6923,中台,23000,230000,-207000,0,0,0,0,0,0,-6160,0,0,0,2080,8240,-6160,-213160
2026-01-26,3044,健鼎,4926588,4876566,50022,0,0,0,18000,257000,-239000,-24191,60659,71965,-11306,172883,185768,-12885,-213169
2026-01-26,034434,金像電元大53購11,0,0,0,0,0,0,0,0,0,-214000,0,0,0,360000,574000,-214000,-214000
2026-01-26,052001,兆聯永豐57購02,0,0,0,0,0,0,0,0,0,-214000,0,0,0,22000,236000,-214000,-214000
2026-01-26,034788,貿聯元大59購02,0,0,0,0,0,0,0,0,0,-215000,0,0,0,16000,231000,-215000,-215000
2026-01-26,036418,龍德船凱基55購01,0,0,0,0,0,0,0,0,0,-215000,0,0,0,0,215000,-215000,-215000
2026-01-26,052875,新日興元大57購06,0,0,0,0,0,0,0,0,0,-215000,0,0,0,101000,316000,-215000,-215000
2026-01-26,053542,福懋科統一71購01,0,0,0,0,0,0,0,0,0,-215000,0,0,0,0,215000,-215000,-215000
2026-01-26,06648U,世芯中信58售02,0,0,0,0,0,0,0,0,0,-215000,0,0,0,0,215000,-215000,-215000
2026-01-26,041959,新唐國票55購01,0,0,0,0,0,0,0,0,0,-215000,0,0,0,5000,220000,-215000,-215000
2026-01-26,043547,台光電群益55購08,0,0,0,0,0,0,0,0,0,-215000,0,0,0,219000,434000,-215000,-215000
2026-01-26,08102U,元黃金元大58售03,0,0,0,0,0,0,0,0,0,-216000,0,0,0,6000,222000,-216000,-216000
2026-01-26,07467U,聯發科元富56售04,0,0,0,0,0,0,0,0,0,-216000,0,0,0,0,216000,-216000,-216000
2026-01-26,046051,昇陽半富邦55購02,0,0,0,0,0,0,0,0,0,-216000,0,0,0,27000,243000,-216000,-216000
2026-01-26,044422,元日2X元大55購02,0,0,0,0,0,0,0,0,0,-216000,0,0,0,54000,270000,-216000,-216000
2026-01-26,038681,漢翔元大57購01,0,0,0,0,0,0,0,0,0,-216000,0,0,0,4000,220000,-216000,-216000
2026-01-26,051872,零壹群益58購01,0,0,0,0,0,0,0,0,0,-217000,0,0,0,29000,246000,-217000,-217000
2026-01-26,051737,旺宏群益57購03,0,0,0,0,0,0,0,0,0,-217000,0,0,0,11000,228000,-217000,-217000
2026-01-26,089306,上銀永豐53購02,0,0,0,0,0,0,0,0,0,-217000,0,0,0,0,217000,-217000,-217000
2026-01-26,047936,京鼎永豐57購02,0,0,0,0,0,0,0,0,0,-217000,0,0,0,18000,235000,-217000,-217000
2026-01-26,08043U,臺股指元富57售09,0,0,0,0,0,0,0,0,0,-218000,0,0,0,30000,248000,-218000,-218000
2026-01-26,050479,創意國泰57購02,0,0,0,0,0,0,0,0,0,-218000,0,0,0,8000,226000,-218000,-218000
2026-01-26,034339,玉晶光元富53購02,0,0,0,0,0,0,0,0,0,-218000,0,0,0,850000,1068000,-218000,-218000
2026-01-26,052288,國巨永豐61購01,0,0,0,0,0,0,0,0,0,-218000,0,0,0,42000,260000,-218000,-218000
2026-01-26,052856,華泰元大59購02,0,0,0,0,0,0,0,0,0,-218000,0,0,0,3000,221000,-218000,-218000
2026-01-26,053386,力成元大57購11,0,0,0,0,0,0,0,0,0,-218000,0,0,0,0,218000,-218000,-218000
2026-01-26,052484,日月光富邦61購01,0,0,0,0,0,0,0,0,0,-219000,0,0,0,90000,309000,-219000,-219000
2026-01-26,044450,強茂元大58購01,0,0,0,0,0,0,0,0,0,-219000,0,0,0,0,219000,-219000,-219000
2026-01-26,089435,智邦元大53購02,0,0,0,0,0,0,0,0,0,-220000,0,0,0,0,220000,-220000,-220000
2026-01-26,034181,裕民富邦55購01,0,0,0,0,0,0,0,0,0,-220000,0,0,0,0,220000,-220000,-220000
2026-01-26,033138,光寶科元大54購07,0,0,0,0,0,0,0,0,0,-220000,0,0,0,0,220000,-220000,-220000
2026-01-26,053197,國巨國泰58購02,0,0,0,0,0,0,0,0,0,-220000,0,0,0,2000,222000,-220000,-220000
2026-01-26,043497,華榮元大55購02,0,0,0,0,0,0,0,0,0,-220000,0,0,0,46000,266000,-220000,-220000
2026-01-26,051269,精銳統一64購02,0,0,0,0,0,0,0,0,0,-220000,0,0,0,657000,877000,-220000,-220000
2026-01-26,054186,事欣科元大5B購01,0,0,0,0,0,0,0,0,0,-220000,0,0,0,0,220000,-220000,-220000
2026-01-26,047591,中航元富56購01,0,0,0,0,0,0,0,0,0,-221000,0,0,0,0,221000,-221000,-221000
2026-01-26,047454,奇鋐群益56購15,0,0,0,0,0,0,0,0,0,-221000,0,0,0,3000,224000,-221000,-221000
2026-01-26,043623,嘉澤中信55購01,0,0,0,0,0,0,0,0,0,-221000,0,0,0,94000,315000,-221000,-221000
2026-01-26,037128,jpp國泰54購02,0,0,0,0,0,0,0,0,0,-221000,0,0,0,82000,303000,-221000,-221000
2026-01-26,046232,瀚宇博國票55購01,0,0,0,0,0,0,0,0,0,-222000,0,0,0,10000,232000,-222000,-222000
2026-01-26,052719,長榮太富邦57購02,0,0,0,0,0,0,0,0,0,-222000,0,0,0,0,222000,-222000,-222000
2026-01-26,4560,強信-KY,157000,379000,-222000,0,0,0,0,0,0,0,0,0,0,0,0,0,-222000
2026-01-26,050435,志聖元大5A購01,0,0,0,0,0,0,0,0,0,-222000,0,0,0,9000,231000,-222000,-222000
2026-01-26,042349,至上國泰55購04,0,0,0,0,0,0,0,0,0,-222000,0,0,0,50000,272000,-222000,-222000
2026-01-26,041605,國巨統一5C購02,1000,0,1000,0,0,0,0,0,0,-223000,0,0,0,115000,338000,-223000,-222000
2026-01-26,040463,聯詠元大54購04,0,0,0,0,0,0,0,0,0,-222000,0,0,0,175000,397000,-222000,-222000
2026-01-26,047307,智邦元大56購05,0,0,0,0,0,0,0,0,0,-222000,0,0,0,0,222000,-222000,-222000
2026-01-26,047889,和椿元大56購01,0,0,0,0,0,0,0,0,0,-222000,0,0,0,238000,460000,-222000,-222000
2026-01-26,6944,兆聯實業,60100,268000,-207900,0,0,0,0,834,-834,-14039,0,2000,-2000,11675,23714,-12039,-222773
2026-01-26,038971,健鼎富邦54購01,0,0,0,0,0,0,0,0,0,-223000,0,0,0,77000,300000,-223000,-223000
2026-01-26,037248,華泰統一5C購02,0,0,0,0,0,0,0,0,0,-223000,0,0,0,0,223000,-223000,-223000
2026-01-26,047978,所羅門凱基56購02,0,0,0,0,0,0,0,0,0,-223000,0,0,0,199000,422000,-223000,-223000
2026-01-26,042850,國巨兆豐57購01,0,0,0,0,0,0,0,0,0,-223000,0,0,0,45000,268000,-223000,-223000
2026-01-26,049223,台新金中信56購03,0,0,0,0,0,0,0,0,0,-224000,0,0,0,0,224000,-224000,-224000
2026-01-26,052706,大量兆豐59購01,0,0,0,0,0,0,0,0,0,-224000,0,0,0,181000,405000,-224000,-224000
2026-01-26,6854,錼創科技-KY創,198000,416906,-218906,0,0,0,0,0,0,-5406,1000,2002,-1002,27474,31878,-4404,-224312
2026-01-26,046297,京鼎元大55購06,0,0,0,0,0,0,0,0,0,-225000,0,0,0,2000,227000,-225000,-225000
2026-01-26,039148,A50正2元大55購02,0,0,0,0,0,0,0,0,0,-225000,0,0,0,0,225000,-225000,-225000
2026-01-26,035811,直得元大54購02,0,0,0,0,0,0,0,0,0,-225000,0,0,0,0,225000,-225000,-225000
2026-01-26,049136,正文元大56購01,0,0,0,0,0,0,0,0,0,-225000,0,0,0,75000,300000,-225000,-225000
2026-01-26,048354,亞翔元大56購03,0,0,0,0,0,0,0,0,0,-225000,0,0,0,6000,231000,-225000,-225000
2026-01-26,040930,旭隼元富54購02,0,0,0,0,0,0,0,0,0,-225000,0,0,0,0,225000,-225000,-225000
2026-01-26,042328,華泰元富54購01,0,0,0,0,0,0,0,0,0,-225000,0,0,0,43000,268000,-225000,-225000
2026-01-26,050263,宇隆永豐56購01,0,0,0,0,0,0,0,0,0,-226000,0,0,0,80000,306000,-226000,-226000
2026-01-26,044233,至上元富58購03,0,0,0,0,0,0,0,0,0,-226000,0,0,0,0,226000,-226000,-226000
2026-01-26,031980,定穎控元大54購02,0,0,0,0,0,0,0,0,0,-226000,0,0,0,218000,444000,-226000,-226000
2026-01-26,052771,南亞統一61購04,0,0,0,0,0,0,0,0,0,-226000,0,0,0,165000,391000,-226000,-226000
2026-01-26,040981,世芯統一5A購01,0,0,0,0,0,0,0,0,0,-226000,0,0,0,30000,256000,-226000,-226000
2026-01-26,6526,達發,248140,497002,-248862,0,0,0,33000,1000,32000,-9225,1000,0,1000,19124,29349,-10225,-226087
2026-01-26,034325,志聖富邦53購01,0,0,0,0,0,0,0,0,0,-227000,0,0,0,0,227000,-227000,-227000
2026-01-26,038484,台泥元大53購04,0,0,0,0,0,0,0,0,0,-227000,0,0,0,1000,228000,-227000,-227000
2026-01-26,047470,台達電元大56購16,0,0,0,0,0,0,0,0,0,-227000,0,0,0,52000,279000,-227000,-227000
2026-01-26,049592,聯發科元大56購17,0,0,0,0,0,0,0,0,0,-227000,0,0,0,20000,247000,-227000,-227000
2026-01-26,4562,穎漢,656000,883000,-227000,0,0,0,0,0,0,-6,0,6,-6,0,0,0,-227006
2026-01-26,053029,華通富邦61購02,0,0,0,0,0,0,0,0,0,-228000,0,0,0,213000,441000,-228000,-228000
2026-01-26,035078,健鼎統一59購01,0,0,0,0,0,0,0,0,0,-228000,0,0,0,315000,543000,-228000,-228000
2026-01-26,07063U,華東國票56售03,0,0,0,0,0,0,0,0,0,-228000,0,0,0,40000,268000,-228000,-228000
2026-01-26,042990,飛宏群益59購01,0,0,0,0,0,0,0,0,0,-228000,0,0,0,178000,406000,-228000,-228000
2026-01-26,043266,大同富邦55購01,0,0,0,0,0,0,0,0,0,-228000,0,0,0,229000,457000,-228000,-228000
2026-01-26,3592,瑞鼎,366000,577000,-211000,0,0,0,0,4992,-4992,-12174,0,16000,-16000,6000,2174,3826,-228166
2026-01-26,045354,禾伸堂凱基55購04,0,0,0,0,0,0,0,0,0,-229000,0,0,0,0,229000,-229000,-229000
2026-01-26,034821,士電富邦53購02,0,0,0,0,0,0,0,0,0,-229000,0,0,0,60000,289000,-229000,-229000
2026-01-26,043509,微星元大55購01,0,0,0,0,0,0,0,0,0,-229000,0,0,0,0,229000,-229000,-229000
2026-01-26,051352,超豐國泰58購01,0,0,0,0,0,0,0,0,0,-229000,0,0,0,155000,384000,-229000,-229000
2026-01-26,049568,統一元大56購01,0,0,0,0,0,0,0,0,0,-229000,0,0,0,0,229000,-229000,-229000
2026-01-26,038041,鴻海永豐53購08,0,0,0,0,0,0,0,0,0,-229000,0,0,0,0,229000,-229000,-229000
2026-01-26,037302,奇鋐元大54購24,0,0,0,0,0,0,0,0,0,-229000,0,0,0,21000,250000,-229000,-229000
2026-01-26,038377,臺股指富邦63購01,0,0,0,0,0,0,0,0,0,-230000,0,0,0,6000,236000,-230000,-230000
2026-01-26,048977,精英元大56購01,0,0,0,0,0,0,0,0,0,-230000,0,0,0,10000,240000,-230000,-230000
2026-01-26,041616,香港2X永豐56購01,0,0,0,0,0,0,0,0,0,-230000,0,0,0,50000,280000,-230000,-230000
2026-01-26,081467,嘉澤凱基54購01,0,0,0,0,0,0,0,0,0,-230000,0,0,0,3000,233000,-230000,-230000
2026-01-26,031306,神達統一57購02,0,0,0,0,0,0,0,0,0,-230000,0,0,0,10000,240000,-230000,-230000
2026-01-26,053576,鴻海元大5C購04,0,0,0,0,0,0,0,0,0,-230000,0,0,0,0,230000,-230000,-230000
2026-01-26,087961,迅得統一57購01,0,0,0,0,0,0,0,0,0,-231000,0,0,0,0,231000,-231000,-231000
2026-01-26,043661,金像電統一5A購03,0,0,0,0,0,0,0,0,0,-231000,0,0,0,88000,319000,-231000,-231000
2026-01-26,053674,聯電兆豐59購03,0,0,0,0,0,0,0,0,0,-231000,0,0,0,108000,339000,-231000,-231000
2026-01-26,040430,宇瞻國票55購02,0,0,0,0,0,0,0,0,0,-231000,0,0,0,155000,386000,-231000,-231000
2026-01-26,07336U,力積電永豐56售04,0,0,0,0,0,0,0,0,0,-232000,0,0,0,0,232000,-232000,-232000
2026-01-26,088286,聯茂永豐53購01,0,0,0,0,0,0,0,0,0,-232000,0,0,0,93000,325000,-232000,-232000
2026-01-26,038715,合機元富57購01,0,0,0,0,0,0,0,0,0,-232000,0,0,0,226000,458000,-232000,-232000
2026-01-26,038766,宏達電富邦56購01,0,0,0,0,0,0,0,0,0,-232000,0,0,0,0,232000,-232000,-232000
2026-01-26,030605,台塑化統一58購01,0,0,0,0,0,0,0,0,0,-232000,0,0,0,40000,272000,-232000,-232000
2026-01-26,053111,日月光元大57購04,0,0,0,0,0,0,0,0,0,-233000,0,0,0,189000,422000,-233000,-233000
2026-01-26,053088,華碩元大57購02,0,0,0,0,0,0,0,0,0,-233000,0,0,0,30000,263000,-233000,-233000
2026-01-26,051600,日電貿元大5B購02,0,0,0,0,0,0,0,0,0,-233000,0,0,0,10000,243000,-233000,-233000
2026-01-26,032238,智邦富邦55購02,0,0,0,0,0,0,0,0,0,-233000,0,0,0,50000,283000,-233000,-233000
2026-01-26,048722,事欣科國票57購01,0,0,0,0,0,0,0,0,0,-233000,0,0,0,4000,237000,-233000,-233000
2026-01-26,047230,嘉澤富邦58購01,0,0,0,0,0,0,0,0,0,-233000,0,0,0,59000,292000,-233000,-233000
2026-01-26,043061,技嘉元大55購02,0,0,0,0,0,0,0,0,0,-233000,0,0,0,22000,255000,-233000,-233000
2026-01-26,08095U,臺股指群益58售18,0,0,0,0,0,0,0,0,0,-233000,0,0,0,0,233000,-233000,-233000
2026-01-26,042636,台積電永豐6B購01,0,0,0,0,0,0,0,0,0,-233000,0,0,0,0,233000,-233000,-233000
2026-01-26,050089,嘉澤元富57購02,0,0,0,0,0,0,0,0,0,-233000,0,0,0,17000,250000,-233000,-233000
2026-01-26,049894,元黃金凱基5C購01,0,0,0,0,0,0,0,0,0,-233000,0,0,0,307000,540000,-233000,-233000
2026-01-26,042386,定穎控元大54購10,0,0,0,0,0,0,0,0,0,-234000,0,0,0,10000,244000,-234000,-234000
2026-01-26,043879,世芯凱基55購08,0,0,0,0,0,0,0,0,0,-234000,0,0,0,11000,245000,-234000,-234000
2026-01-26,089909,世芯國票53購06,0,0,0,0,0,0,0,0,0,-234000,0,0,0,20000,254000,-234000,-234000
2026-01-26,034247,緯創元大58購01,2000,0,2000,0,0,0,0,0,0,-236000,0,0,0,144000,380000,-236000,-234000
2026-01-26,039856,崇越國票55購01,0,0,0,0,0,0,0,0,0,-234000,0,0,0,6000,240000,-234000,-234000
2026-01-26,030819,台化元大52購04,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,038809,士紙統一5A購01,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,036793,亞光元大54購17,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,035735,AES凱基58購01,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,052251,台泥國票58購01,0,0,0,0,0,0,0,0,0,-235000,0,0,0,100000,335000,-235000,-235000
2026-01-26,050191,勤誠元大5C購01,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,043056,智邦元大55購06,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,050771,漢唐元富57購02,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,086079,鴻海元大52購07,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,043381,貿聯元大55購04,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,047334,富世達元大56購09,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
